"","region","year","mpa_status","site_name","ca_mpa_name_short","site_pair","haul_number","month_day_haul_no","species_code","common_name","count","tl_mm","sl_mm","scientificname_accepted","class","order","family","trophicgroup","broadtrophic","targeted","fish_length","fish_weight_individual","fish_weight","month_day","month","day"
"12684","South",2020,"Reference","Haskells Beach","","J",1,"8_20_1","MUND","california corbina",1,154,125,"Menticirrhus undulatus","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic macro-invertivore","microbenthivore","Targeted",15.4,0.03652264,0.03652264,"8_20","8",20
"12685","South",2020,"Reference","Haskells Beach","","J",1,"8_20_1","MUND","california corbina",1,249,206,"Menticirrhus undulatus","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic macro-invertivore","microbenthivore","Targeted",24.9,0.15438249,0.15438249,"8_20","8",20
"12686","South",2020,"Reference","Haskells Beach","","J",1,"8_20_1","MUND","california corbina",1,156,127,"Menticirrhus undulatus","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic macro-invertivore","microbenthivore","Targeted",15.6,0.03796416,0.03796416,"8_20","8",20
"12687","South",2020,"Reference","Haskells Beach","","J",2,"8_20_2","HARG","walleye surfperch",1,86,65,"Hyperprosopon argenteum","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",65,0.00715819764093437,0.00715819764093437,"8_20","8",20
"12688","South",2020,"Reference","Haskells Beach","","J",2,"8_20_2","AARG","barred surfperch",1,113,87,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",8.7,0.01975509,0.01975509,"8_20","8",20
"12689","South",2020,"Reference","Haskells Beach","","J",3,"8_20_3","SPOL","queenfish",1,39,29,"Seriphus politus","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic macro-invertivore","microbenthivore","Targeted",3.9,0.000385529380458069,0.000385529380458069,"8_20","8",20
"12690","South",2020,"Reference","Haskells Beach","","J",3,"8_20_3","SPOL","queenfish",1,37,29,"Seriphus politus","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic macro-invertivore","microbenthivore","Targeted",3.7,0.000327650754265193,0.000327650754265193,"8_20","8",20
"12691","South",2020,"Reference","Haskells Beach","","J",3,"8_20_3","SPOL","queenfish",1,40,30,"Seriphus politus","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic macro-invertivore","microbenthivore","Targeted",4,0.000416901269788854,0.000416901269788854,"8_20","8",20
"12692","South",2020,"Reference","Haskells Beach","","J",3,"8_20_3","SPOL","queenfish",1,39,30,"Seriphus politus","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic macro-invertivore","microbenthivore","Targeted",3.9,0.000385529380458069,0.000385529380458069,"8_20","8",20
"12693","South",2020,"Reference","Haskells Beach","","J",3,"8_20_3","SPOL","queenfish",1,29,21,"Seriphus politus","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic macro-invertivore","microbenthivore","Targeted",2.9,0.000154339702291763,0.000154339702291763,"8_20","8",20
"12694","South",2020,"Reference","Haskells Beach","","J",3,"8_20_3","SPOL","queenfish",1,37,28,"Seriphus politus","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic macro-invertivore","microbenthivore","Targeted",3.7,0.000327650754265193,0.000327650754265193,"8_20","8",20
"12695","South",2020,"Reference","Haskells Beach","","J",3,"8_20_3","HARG","walleye surfperch",1,86,68,"Hyperprosopon argenteum","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",68,0.00828109055194193,0.00828109055194193,"8_20","8",20
"12696","South",2020,"Reference","Haskells Beach","","J",3,"8_20_3","HARG","walleye surfperch",1,107,85,"Hyperprosopon argenteum","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",85,0.0170238749541744,0.0170238749541744,"8_20","8",20
"12697","South",2020,"Reference","Haskells Beach","","J",3,"8_20_3","HARG","walleye surfperch",1,101,78,"Hyperprosopon argenteum","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",78,0.0128979152634574,0.0128979152634574,"8_20","8",20
"12698","South",2020,"Reference","Haskells Beach","","J",3,"8_20_3","HARG","walleye surfperch",1,107,84,"Hyperprosopon argenteum","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",84,0.0163855096591482,0.0163855096591482,"8_20","8",20
"12699","South",2020,"Reference","Haskells Beach","","J",3,"8_20_3","AARG","barred surfperch",1,125,99,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",9.9,0.02910897,0.02910897,"8_20","8",20
"12700","South",2020,"Reference","Haskells Beach","","J",3,"8_20_3","URON","yellowfin croaker",1,140,113,"Umbrina roncador","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic micro-invertivore","microbenthivore","Targeted",113,0.0301221154382682,0.0301221154382682,"8_20","8",20
"12701","South",2020,"Reference","Haskells Beach","","J",3,"8_20_3","HARG","walleye surfperch",1,86,67,"Hyperprosopon argenteum","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",67,0.00789420818419914,0.00789420818419914,"8_20","8",20
"12702","South",2020,"Reference","Haskells Beach","","J",3,"8_20_3","HARG","walleye surfperch",1,100,78,"Hyperprosopon argenteum","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",78,0.0128979152634574,0.0128979152634574,"8_20","8",20
"12703","South",2020,"Reference","Haskells Beach","","J",3,"8_20_3","AARG","barred surfperch",1,170,135,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",13.5,0.07381125,0.07381125,"8_20","8",20
"12704","South",2020,"Reference","Haskells Beach","","J",3,"8_20_3","SCAL","kelp pipefish",1,213,NA,"Syngnathus californiensis","Actinopteri","Syngnathiformes","Syngnathidae","planktivore","planktivore","Nontargeted",21.3,0.00546527167587447,0.00546527167587447,"8_20","8",20
"12705","South",2020,"Reference","Haskells Beach","","J",3,"8_20_3","HARG","walleye surfperch",1,104,80,"Hyperprosopon argenteum","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",80,0.0139968114724652,0.0139968114724652,"8_20","8",20
"12706","South",2020,"Reference","Haskells Beach","","J",3,"8_20_3","HARG","walleye surfperch",1,96,75,"Hyperprosopon argenteum","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",75,0.0113634537877321,0.0113634537877321,"8_20","8",20
"12707","South",2020,"Reference","Haskells Beach","","J",3,"8_20_3","HARG","walleye surfperch",1,103,80,"Hyperprosopon argenteum","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",80,0.0139968114724652,0.0139968114724652,"8_20","8",20
"12708","South",2020,"Reference","Haskells Beach","","J",3,"8_20_3","HARG","walleye surfperch",1,104,80,"Hyperprosopon argenteum","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",80,0.0139968114724652,0.0139968114724652,"8_20","8",20
"12709","South",2020,"Reference","Haskells Beach","","J",3,"8_20_3","HARG","walleye surfperch",1,95,74,"Hyperprosopon argenteum","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",74,0.0108813765387732,0.0108813765387732,"8_20","8",20
"12710","South",2020,"Reference","Haskells Beach","","J",3,"8_20_3","HARG","walleye surfperch",1,105,82,"Hyperprosopon argenteum","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",82,0.0151586957481558,0.0151586957481558,"8_20","8",20
"12711","South",2020,"Reference","Haskells Beach","","J",3,"8_20_3","AARG","barred surfperch",1,221,177,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",17.7,0.16635699,0.16635699,"8_20","8",20
"12712","South",2020,"Reference","Haskells Beach","","J",3,"8_20_3","AARG","barred surfperch",1,108,84,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",8.4,0.01778112,0.01778112,"8_20","8",20
"12713","South",2020,"Reference","Haskells Beach","","J",4,"8_20_4","SPOL","queenfish",1,37,28,"Seriphus politus","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic macro-invertivore","microbenthivore","Targeted",3.7,0.000327650754265193,0.000327650754265193,"8_20","8",20
"12714","South",2020,"Reference","Haskells Beach","","J",4,"8_20_4","SPOL","queenfish",1,40,31,"Seriphus politus","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic macro-invertivore","microbenthivore","Targeted",4,0.000416901269788854,0.000416901269788854,"8_20","8",20
"12715","South",2020,"Reference","Haskells Beach","","J",4,"8_20_4","SPOL","queenfish",1,36,28,"Seriphus politus","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic macro-invertivore","microbenthivore","Targeted",3.6,0.000301052731552412,0.000301052731552412,"8_20","8",20
"12716","South",2020,"Reference","Haskells Beach","","J",4,"8_20_4","SPOL","queenfish",1,42,33,"Seriphus politus","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic macro-invertivore","microbenthivore","Targeted",4.2,0.000484739211441894,0.000484739211441894,"8_20","8",20
"12717","South",2020,"Reference","Haskells Beach","","J",4,"8_20_4","AARG","barred surfperch",1,164,130,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",13,0.06591,0.06591,"8_20","8",20
"12718","South",2020,"Reference","Haskells Beach","","J",4,"8_20_4","MUND","california corbina",1,181,150,"Menticirrhus undulatus","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic macro-invertivore","microbenthivore","Targeted",18.1,0.05929741,0.05929741,"8_20","8",20
"12719","South",2020,"Reference","Haskells Beach","","J",4,"8_20_4","AARG","barred surfperch",1,108,84,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",8.4,0.01778112,0.01778112,"8_20","8",20
"12720","South",2020,"Reference","Haskells Beach","","J",4,"8_20_4","HARG","walleye surfperch",1,100,76,"Hyperprosopon argenteum","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",76,0.0118600766622785,0.0118600766622785,"8_20","8",20
"12721","South",2020,"Reference","Haskells Beach","","J",5,"8_20_5","TSEM","leopard shark",1,271,NA,"Triakis semifasciata","Elasmobranchii","Carcharhiniformes","Triakidae","benthic macro-invertivore","microbenthivore","Targeted",271,0.0900435564569034,0.0900435564569034,"8_20","8",20
"12722","South",2020,"Reference","Haskells Beach","","J",6,"8_20_6","TSEM","leopard shark",1,300,NA,"Triakis semifasciata","Elasmobranchii","Carcharhiniformes","Triakidae","benthic macro-invertivore","microbenthivore","Targeted",300,0.121548471128074,0.121548471128074,"8_20","8",20
"12723","South",2020,"Reference","Haskells Beach","","J",6,"8_20_6","TSEM","leopard shark",1,270,NA,"Triakis semifasciata","Elasmobranchii","Carcharhiniformes","Triakidae","benthic macro-invertivore","microbenthivore","Targeted",270,0.0890665376803231,0.0890665376803231,"8_20","8",20
"12724","South",2020,"Reference","Haskells Beach","","J",6,"8_20_6","AARG","barred surfperch",1,129,102,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",10.2,0.03183624,0.03183624,"8_20","8",20
"12725","South",2020,"Reference","Haskells Beach","","J",6,"8_20_6","AARG","barred surfperch",1,107,83,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",8.3,0.01715361,0.01715361,"8_20","8",20
"12726","South",2020,"Reference","Haskells Beach","","J",6,"8_20_6","AARG","barred surfperch",1,96,75,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",7.5,0.01265625,0.01265625,"8_20","8",20
"12727","South",2020,"Reference","Haskells Beach","","J",6,"8_20_6","AARG","barred surfperch",1,100,76,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",7.6,0.01316928,0.01316928,"8_20","8",20
"12728","South",2020,"Reference","Haskells Beach","","J",5,"8_20_5","SPOL","queenfish",1,43,39,"Seriphus politus","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic macro-invertivore","microbenthivore","Targeted",4.3,0.000521297176217664,0.000521297176217664,"8_20","8",20
"12729","South",2020,"Reference","Haskells Beach","","J",5,"8_20_5","SPOL","queenfish",1,40,30,"Seriphus politus","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic macro-invertivore","microbenthivore","Targeted",4,0.000416901269788854,0.000416901269788854,"8_20","8",20
"12730","South",2020,"Reference","Haskells Beach","","J",5,"8_20_5","AAFF","topsmelt",1,50,40,"Atherinops affinis","Actinopteri","Atheriniformes","Atherinidae","planktivore","planktivore","Targeted",40,0.0005941185957267,0.0005941185957267,"8_20","8",20
"12731","South",2020,"Reference","Haskells Beach","","J",5,"8_20_5","AAFF","topsmelt",1,65,53,"Atherinops affinis","Actinopteri","Atheriniformes","Atherinidae","planktivore","planktivore","Targeted",53,0.00147860643339712,0.00147860643339712,"8_20","8",20
"12732","South",2020,"Reference","Haskells Beach","","J",5,"8_20_5","AAFF","topsmelt",1,65,52,"Atherinops affinis","Actinopteri","Atheriniformes","Atherinidae","planktivore","planktivore","Targeted",52,0.00139011140780681,0.00139011140780681,"8_20","8",20
"12733","South",2020,"Reference","Haskells Beach","","J",5,"8_20_5","AAFF","topsmelt",1,71,56,"Atherinops affinis","Actinopteri","Atheriniformes","Atherinidae","planktivore","planktivore","Targeted",56,0.00176737204544686,0.00176737204544686,"8_20","8",20
"12734","South",2020,"Reference","Haskells Beach","","J",5,"8_20_5","AAFF","topsmelt",1,47,39,"Atherinops affinis","Actinopteri","Atheriniformes","Atherinidae","planktivore","planktivore","Targeted",39,0.000547328547650134,0.000547328547650134,"8_20","8",20
"12735","South",2020,"Reference","Haskells Beach","","J",5,"8_20_5","AAFF","topsmelt",1,55,43,"Atherinops affinis","Actinopteri","Atheriniformes","Atherinidae","planktivore","planktivore","Targeted",43,0.000750994177739932,0.000750994177739932,"8_20","8",20
"12736","South",2020,"Reference","Haskells Beach","","J",5,"8_20_5","AARG","barred surfperch",1,185,147,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",14.7,0.09529569,0.09529569,"8_20","8",20
"12737","South",2020,"Reference","Haskells Beach","","J",5,"8_20_5","AARG","barred surfperch",1,94,75,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",7.5,0.01265625,0.01265625,"8_20","8",20
"12738","South",2020,"Reference","Haskells Beach","","J",5,"8_20_5","AARG","barred surfperch",1,179,141,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",14.1,0.08409663,0.08409663,"8_20","8",20
"12739","South",2020,"Reference","Haskells Beach","","J",5,"8_20_5","AARG","barred surfperch",1,118,91,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",9.1,0.02260713,0.02260713,"8_20","8",20
"12740","South",2020,"Reference","Haskells Beach","","J",5,"8_20_5","AARG","barred surfperch",1,187,147,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",14.7,0.09529569,0.09529569,"8_20","8",20
"12741","South",2020,"Reference","Haskells Beach","","J",5,"8_20_5","AARG","barred surfperch",1,124,98,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",9.8,0.02823576,0.02823576,"8_20","8",20
"12742","South",2020,"Reference","Refugio","","I",1,"8_21_1","MUND","california corbina",1,503,428,"Menticirrhus undulatus","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic macro-invertivore","microbenthivore","Targeted",50.3,1.27263527,1.27263527,"8_21","8",21
"12743","South",2020,"Reference","Refugio","","I",3,"8_21_3","AARG","barred surfperch",1,304,242,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",24.2,0.42517464,0.42517464,"8_21","8",21
"12744","South",2020,"Reference","Refugio","","I",1,"8_21_1","AAFF","topsmelt",1,61,48,"Atherinops affinis","Actinopteri","Atheriniformes","Atherinidae","planktivore","planktivore","Targeted",48,0.00107255700354899,0.00107255700354899,"8_21","8",21
"12745","South",2020,"Reference","Refugio","","I",1,"8_21_1","SCAL","kelp pipefish",1,109,NA,"Syngnathus californiensis","Actinopteri","Syngnathiformes","Syngnathidae","planktivore","planktivore","Nontargeted",10.9,0.000671318375813158,0.000671318375813158,"8_21","8",21
"12746","South",2020,"Reference","Refugio","","I",1,"8_21_1","MMIN","dwarf surfperch",1,127,98,"Micrometrus minimus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Nontargeted",98,0.0299914520172438,0.0299914520172438,"8_21","8",21
"12747","South",2020,"Reference","Refugio","","I",1,"8_21_1","AARG","barred surfperch",1,113,88,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",8.8,0.02044416,0.02044416,"8_21","8",21
"12748","South",2020,"Reference","Refugio","","I",1,"8_21_1","MMIN","dwarf surfperch",1,152,120,"Micrometrus minimus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Nontargeted",120,0.0552846438038747,0.0552846438038747,"8_21","8",21
"12749","South",2020,"Reference","Refugio","","I",1,"8_21_1","MMIN","dwarf surfperch",1,64,45,"Micrometrus minimus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Nontargeted",45,0.00285932905976265,0.00285932905976265,"8_21","8",21
"12750","South",2020,"Reference","Refugio","","I",1,"8_21_1","MMIN","dwarf surfperch",1,60,43,"Micrometrus minimus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Nontargeted",43,0.00249253365578358,0.00249253365578358,"8_21","8",21
"12751","South",2020,"Reference","Refugio","","I",1,"8_21_1","MMIN","dwarf surfperch",1,63,46,"Micrometrus minimus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Nontargeted",46,0.00305554784943777,0.00305554784943777,"8_21","8",21
"12752","South",2020,"Reference","Refugio","","I",1,"8_21_1","MMIN","dwarf surfperch",1,86,65,"Micrometrus minimus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Nontargeted",65,0.00868018024356225,0.00868018024356225,"8_21","8",21
"12753","South",2020,"Reference","Refugio","","I",1,"8_21_1","MMIN","dwarf surfperch",1,54,39,"Micrometrus minimus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Nontargeted",39,0.001856050930882,0.001856050930882,"8_21","8",21
"12754","South",2020,"Reference","Refugio","","I",6,"8_21_6","SPOL","queenfish",1,31,24,"Seriphus politus","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic macro-invertivore","microbenthivore","Targeted",3.1,0.000189659883143147,0.000189659883143147,"8_21","8",21
"12755","South",2020,"Reference","Refugio","","I",6,"8_21_6","SPOL","queenfish",1,32,24,"Seriphus politus","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic macro-invertivore","microbenthivore","Targeted",3.2,0.000209209440345851,0.000209209440345851,"8_21","8",21
"12756","South",2020,"Reference","Refugio","","I",6,"8_21_6","SPOL","queenfish",1,30,23,"Seriphus politus","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic macro-invertivore","microbenthivore","Targeted",3,0.000171384886722338,0.000171384886722338,"8_21","8",21
"12757","South",2020,"Reference","Refugio","","I",6,"8_21_6","SPOL","queenfish",1,31,24,"Seriphus politus","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic macro-invertivore","microbenthivore","Targeted",3.1,0.000189659883143147,0.000189659883143147,"8_21","8",21
"12758","South",2020,"Reference","Refugio","","I",6,"8_21_6","SPOL","queenfish",1,28,21,"Seriphus politus","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic macro-invertivore","microbenthivore","Targeted",2.8,0.000138479715151237,0.000138479715151237,"8_21","8",21
"12759","South",2020,"Reference","Refugio","","I",6,"8_21_6","SPOL","queenfish",1,29,22,"Seriphus politus","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic macro-invertivore","microbenthivore","Targeted",2.9,0.000154339702291763,0.000154339702291763,"8_21","8",21
"12760","South",2020,"Reference","Refugio","","I",6,"8_21_6","SPOL","queenfish",1,35,26,"Seriphus politus","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic macro-invertivore","microbenthivore","Targeted",3.5,0.000275954894727076,0.000275954894727076,"8_21","8",21
"12761","South",2020,"Reference","Refugio","","I",6,"8_21_6","SPOL","queenfish",1,36,28,"Seriphus politus","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic macro-invertivore","microbenthivore","Targeted",3.6,0.000301052731552412,0.000301052731552412,"8_21","8",21
"12762","South",2020,"Reference","Refugio","","I",6,"8_21_6","AARG","barred surfperch",1,93,71,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",7.1,0.01073733,0.01073733,"8_21","8",21
"12763","South",2020,"Reference","Refugio","","I",6,"8_21_6","MMIN","dwarf surfperch",1,150,120,"Micrometrus minimus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Nontargeted",120,0.0552846438038747,0.0552846438038747,"8_21","8",21
"12764","South",2020,"Reference","Refugio","","I",6,"8_21_6","SCAL","kelp pipefish",1,305,NA,"Syngnathus californiensis","Actinopteri","Syngnathiformes","Syngnathidae","planktivore","planktivore","Nontargeted",30.5,0.0168128792455872,0.0168128792455872,"8_21","8",21
"12765","South",2020,"Reference","Refugio","","I",6,"8_21_6","MMIN","dwarf surfperch",1,89,67,"Micrometrus minimus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Nontargeted",67,0.00951204022501594,0.00951204022501594,"8_21","8",21
"12766","South",2020,"Reference","Refugio","","I",6,"8_21_6","AAFF","topsmelt",1,146,119,"Atherinops affinis","Actinopteri","Atheriniformes","Atherinidae","planktivore","planktivore","Targeted",119,0.0203222097209915,0.0203222097209915,"8_21","8",21
"12767","South",2020,"Reference","Refugio","","I",6,"8_21_6","MMIN","dwarf surfperch",1,60,43,"Micrometrus minimus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Nontargeted",43,0.00249253365578358,0.00249253365578358,"8_21","8",21
"12768","South",2020,"Reference","Refugio","","I",6,"8_21_6","MMIN","dwarf surfperch",1,57,44,"Micrometrus minimus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Nontargeted",44,0.00267172270633404,0.00267172270633404,"8_21","8",21
"12769","South",2020,"Reference","Refugio","","I",6,"8_21_6","HROS","giant kelpfish",1,263,235,"Heterostichus rostratus","Actinopteri","Blenniiformes","Clinidae","benthic macro-invertivore","microbenthivore","Nontargeted",235,0.12892391775736,0.12892391775736,"8_21","8",21
"12770","South",2020,"Reference","Refugio","","I",6,"8_21_6","AARG","barred surfperch",1,95,74,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",7.4,0.01215672,0.01215672,"8_21","8",21
"12771","South",2020,"Reference","Refugio","","I",6,"8_21_6","MMIN","dwarf surfperch",1,134,104,"Micrometrus minimus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Nontargeted",104,0.0358864308552787,0.0358864308552787,"8_21","8",21
"12772","South",2020,"Reference","Refugio","","I",6,"8_21_6","MMIN","dwarf surfperch",1,130,102,"Micrometrus minimus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Nontargeted",102,0.0338426052060458,0.0338426052060458,"8_21","8",21
"12773","South",2020,"Reference","Refugio","","I",6,"8_21_6","AARG","barred surfperch",1,91,70,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",7,0.01029,0.01029,"8_21","8",21
"12774","South",2020,"Reference","Refugio","","I",6,"8_21_6","AARG","barred surfperch",1,115,91,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",9.1,0.02260713,0.02260713,"8_21","8",21
"12775","South",2020,"Reference","Refugio","","I",6,"8_21_6","MMIN","dwarf surfperch",1,65,48,"Micrometrus minimus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Nontargeted",48,0.00347460369862736,0.00347460369862736,"8_21","8",21
"12776","South",2020,"Reference","Refugio","","I",6,"8_21_6","MMIN","dwarf surfperch",1,125,96,"Micrometrus minimus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Nontargeted",96,0.0281809518896191,0.0281809518896191,"8_21","8",21
"12777","South",2020,"Reference","Refugio","","I",6,"8_21_6","MMIN","dwarf surfperch",1,125,98,"Micrometrus minimus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Nontargeted",98,0.0299914520172438,0.0299914520172438,"8_21","8",21
"12778","South",2020,"Reference","Refugio","","I",6,"8_21_6","CAGG","shiner surfperch",1,107,83,"Cymatogaster aggregata","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",83,0.0163554742849425,0.0163554742849425,"8_21","8",21
"12779","South",2020,"Reference","Refugio","","I",2,"8_21_2","MMIN","dwarf surfperch",1,61,45,"Micrometrus minimus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Nontargeted",45,0.00285932905976265,0.00285932905976265,"8_21","8",21
"12780","South",2020,"Reference","Refugio","","I",2,"8_21_2","MMIN","dwarf surfperch",1,60,42,"Micrometrus minimus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Nontargeted",42,0.00232156686254807,0.00232156686254807,"8_21","8",21
"12781","South",2020,"Reference","Refugio","","I",2,"8_21_2","MMIN","dwarf surfperch",1,122,94,"Micrometrus minimus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Nontargeted",94,0.0264450554074683,0.0264450554074683,"8_21","8",21
